City,Neighborhood,Arts and Entertainment,Bar,Business and Professional Services,Community and Government,Dining and Lunching,Education,Event,Financial Service,Food and Beverage Retail,Health and Medicine,Landmarks and Outdoors,Office,Retail,Sports and Recreation,Travel and Transportation
Toronto,Humewood-Cedarvale,0.029411764705882353,0.029411764705882353,0.0,0.0,0.6764705882352942,0.0,0.0,0.0,0.058823529411764705,0.0,0.14705882352941177,0.0,0.029411764705882353,0.0,0.029411764705882353
Toronto,"Kennedy Park, Ionview, Birchmount Park",0.03571428571428571,0.0,0.03571428571428571,0.0,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.0,0.14285714285714285
Toronto,"Kensington Market, Chinatown, Grange Park",0.08,0.08,0.0,0.0,0.63,0.01,0.0,0.0,0.09,0.0,0.01,0.0,0.1,0.0,0.0
Toronto,Kingsview Village,0.0,0.0,0.0,0.0,0.4090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.22727272727272727,0.0,0.18181818181818182
Toronto,Leaside,0.0,0.030927835051546393,0.010309278350515464,0.0,0.5567010309278351,0.0,0.0,0.0,0.10309278350515463,0.0,0.0,0.010309278350515464,0.23711340206185566,0.0,0.05154639175257732
Toronto,"Malvern, Rouge",0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222
Toronto,Maple Leaf Park,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3333333333333333
Toronto,Markland Wood,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.09090909090909091
Toronto,"Milliken, Agincourt North, Steeles, L'Amoreaux",0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.3157894736842105,0.0,0.05263157894736842
Toronto,"Mimico, The Queensway",0.02702702702702703,0.0,0.0,0.02702702702702703,0.5405405405405406,0.0,0.0,0.0,0.13513513513513514,0.0,0.0,0.0,0.21621621621621623,0.0,0.05405405405405406
Toronto,"Mount Dennis, Keelsdale and Silverthorn",0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333
Toronto,"New Toronto, Mimico",0.0,0.05,0.0,0.0,0.65,0.0,0.0,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.05
Toronto,Newtonbrook,0.0,0.025,0.0,0.0,0.75,0.0,0.0,0.0,0.075,0.0,0.075,0.0,0.05,0.0,0.025
Toronto,"North Midtown, Yorkville",0.09,0.05,0.02,0.01,0.53,0.03,0.0,0.0,0.02,0.0,0.04,0.01,0.16,0.0,0.04
Toronto,"Northwood Park, York University",0.0,0.045454545454545456,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.2727272727272727,0.0,0.18181818181818182
Toronto,"Old Mill, Sunnylea, Humber Bay, Mimico, The Queensway",0.0,0.0,0.0,0.0,0.6956521739130435,0.0,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.0,0.08695652173913043,0.0,0.08695652173913043
Toronto,"Parkdale Village, Exhibition Place",0.11,0.14,0.02,0.0,0.49,0.0,0.01,0.0,0.03,0.0,0.05,0.0,0.13,0.01,0.01
Toronto,"Parkview Hill, Woodbine Gardens",0.07142857142857142,0.07142857142857142,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0
Toronto,"Rathnelly, South Hill, Forest Hill, Deer Park",0.04285714285714286,0.014285714285714285,0.05714285714285714,0.0,0.6714285714285714,0.0,0.0,0.0,0.05714285714285714,0.014285714285714285,0.05714285714285714,0.0,0.02857142857142857,0.0,0.05714285714285714
Toronto,"Richmond, King",0.09,0.08,0.02,0.02,0.5,0.01,0.0,0.0,0.0,0.0,0.07,0.0,0.13,0.0,0.08
Toronto,Riverdale,0.01,0.07,0.01,0.0,0.7,0.0,0.0,0.0,0.04,0.0,0.06,0.0,0.1,0.01,0.0
Toronto,Roncesvalles,0.07608695652173914,0.05434782608695652,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.10869565217391304,0.0,0.07608695652173914,0.0,0.11956521739130435,0.0,0.043478260869565216
Toronto,Rosedale,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.1,0.0,0.05
Toronto,"Rouge Hill, Port Union, Highland Creek",0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
Toronto,"Runnymede, The Junction",0.0,0.0,0.0,0.0,0.53125,0.0,0.0,0.0,0.09375,0.0,0.0625,0.0,0.15625,0.0,0.15625
Toronto,"South Steeles, Silverstone, Jamestown, Mount Olive, Beaumond Heights, Thistletown",0.0625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0625,0.0,0.125
Toronto,St. James Town,0.09,0.06,0.03,0.02,0.48,0.0,0.0,0.0,0.05,0.0,0.08,0.0,0.14,0.0,0.05
Toronto,"St. James Town, Cabbagetown",0.05555555555555555,0.037037037037037035,0.0,0.0,0.5925925925925926,0.0,0.0,0.0,0.07407407407407407,0.0,0.12962962962962962,0.0,0.1111111111111111,0.0,0.0
Toronto,"Steeles, L'Amoreaux",0.0,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.21052631578947367,0.0,0.05263157894736842
Toronto,Stn A PO Boxes25 The Esplanade Enclave of M5E,0.08,0.09,0.02,0.01,0.53,0.0,0.0,0.0,0.07,0.0,0.05,0.0,0.07,0.0,0.08
Toronto,Summerhill,0.019230769230769232,0.019230769230769232,0.0,0.019230769230769232,0.6538461538461539,0.0,0.0,0.0,0.07692307692307693,0.019230769230769232,0.11538461538461539,0.0,0.019230769230769232,0.0,0.057692307692307696
Toronto,Swansea,0.015873015873015872,0.09523809523809523,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.06349206349206349,0.0,0.047619047619047616,0.0,0.07936507936507936,0.0,0.031746031746031744
Toronto,"Tam O'Shanter, Sullivan",0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.18421052631578946,0.0,0.15789473684210525
Toronto,The Beaches,0.05063291139240506,0.02531645569620253,0.02531645569620253,0.0,0.6075949367088608,0.0,0.0,0.0,0.0759493670886076,0.0,0.06329113924050633,0.0,0.10126582278481013,0.0,0.05063291139240506
Toronto,The Danforth,0.01098901098901099,0.06593406593406594,0.03296703296703297,0.0,0.6593406593406593,0.0,0.0,0.0,0.07692307692307693,0.0,0.04395604395604396,0.0,0.0989010989010989,0.0,0.01098901098901099
Toronto,The Junction,0.02,0.1,0.03,0.0,0.53,0.0,0.0,0.0,0.05,0.0,0.04,0.0,0.17,0.0,0.06
Toronto,"The Kingsway, Old Mill",0.04081632653061224,0.061224489795918366,0.02040816326530612,0.0,0.5510204081632653,0.0,0.0,0.0,0.061224489795918366,0.0,0.10204081632653061,0.0,0.14285714285714285,0.0,0.02040816326530612
Toronto,Thorncliffe Park,0.0,0.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.03333333333333333,0.0,0.1,0.0,0.13333333333333333
Toronto,"Toronto Dominion Centre, Design Exchange",0.1,0.09,0.02,0.01,0.55,0.0,0.0,0.0,0.01,0.0,0.1,0.0,0.04,0.0,0.08
Toronto,Trinity,0.07,0.16,0.02,0.0,0.57,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.14,0.0,0.0
Toronto,University of Toronto,0.06,0.07,0.01,0.02,0.63,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.1,0.0,0.04
Toronto,Upper Rouge,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5
Toronto,Village,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0
Toronto,"West Deane Park, Princess Gardens, Martin Grove, Islington",0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.18181818181818182
Toronto,Westmount,0.0,0.05263157894736842,0.0,0.0,0.5789473684210527,0.0,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,0.0,0.21052631578947367
Toronto,Weston,0.0,0.0,0.05555555555555555,0.0,0.3888888888888889,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.2222222222222222,0.05555555555555555,0.16666666666666666
Toronto,"Wexford, Maryvale",0.03571428571428571,0.03571428571428571,0.0,0.0,0.6071428571428571,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.10714285714285714,0.0,0.07142857142857142
Toronto,Willowdale North,0.0,0.06666666666666667,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.13333333333333333
Toronto,Willowdale South,0.02,0.05,0.0,0.0,0.72,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.1,0.0,0.03
Toronto,Woburn,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
Toronto,Woodbine Heights,0.02,0.08,0.04,0.0,0.38,0.0,0.0,0.0,0.08,0.0,0.12,0.02,0.16,0.0,0.1
Toronto,York Mills North,0.0,0.08333333333333333,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.25
Toronto,York Mills South,0.0,0.0,0.0,0.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.045454545454545456,0.0,0.18181818181818182
Vancouver,Abbotsford East,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
Vancouver,Abbotsford Southeast,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
Vancouver,Abbotsford Southwest,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
Vancouver,Abbotsford West,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
Vancouver,"Alkali Lake, Anahim Lake, Big Lake Ranch, Chilanko Forks, Dog Creek, Hanceville, Horsefly, Kleena Kleene, Likely, McLeese Lake, Nimpo Lake, Redstone, Riske Creek, Tatla Lake, Tatlayoko Lake, Nemaiah Valley",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vancouver,Annacis Island,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
Vancouver,"Arbutus Ridge, Dunbar-Southlands",0.0,0.0,0.04,0.0,0.56,0.0,0.0,0.0,0.12,0.0,0.08,0.0,0.08,0.08,0.04
Vancouver,"Argenta, Balfour, Burton, Genelle, Crescent Valley, Edgewood, Fauquier, Fruitvale, Kaslo, Meadow Creek, Montrose, Nakusp, New Denver, Procter, Robson, Rossland, Salmo, Silverton, Slocan, Slocan Park, South Slocan, Winlaw, Ymir",0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4
Vancouver,"Ashcroft, Barkerville, Boston Bar, Bridge Lake, Buffalo Creek, Cache Creek, Canim Lake, Clinton, Eagle Creek, Forest Grove, Gang Ranch, Gold Bridge, Hixon, Lac La Hache, Lillooet, Logan Lake, Lone Butte, Lower Nicola, Lytton, 100 Mile House, 150 Mile House, Pavilion, Savona, 70 Mile House, Spences Bridge, Walhachin, Wells, Yale, 108 Mile Ranch",0.07,0.05,0.01,0.0,0.61,0.0,0.0,0.0,0.04,0.0,0.09,0.0,0.06,0.0,0.07
Vancouver,"Atlin, Atlin",0.0,0.058823529411764705,0.0,0.0,0.6588235294117647,0.0,0.0,0.0,0.03529411764705882,0.0,0.03529411764705882,0.0,0.1411764705882353,0.0,0.07058823529411765
Vancouver,"Baldonnel, Jade City, Cecil Lake, Charlie Lake, Chetwynd, Clayhurst, Dease Lake, Farmington, Fort Nelson, Goodlow, Groundbirch, Hudson's Hope, Lower Post, Moberly Lake, Montney, Muncho Lake, North Pine, Pink Mountain, Pouce Coupe, Progress, Rolla, Rose Prairie, Sunset Prairie, Taylor, Tomslake, Wonowon, Buick, Prespatou, Altona, Prophet River, Tumbler Ridge, Toad River, Good Hope Lake",0.05,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.05,0.0,0.03,0.01,0.11,0.0,0.0
Vancouver,"Barriere, Blind Bay, Blue River, Canoe, Chase, Clearwater, Darfield, Douglas Lake, Eagle Bay, Falkland, Grindrod, Heffley Creek, Knutsford, Little Fort, Louis Creek, Lumby, McLure, Malakwa, Mara, Mica Creek, Monte Creek, Monte Lake, Pritchard, Quilchena, Revelstoke, Sicamous, Sorrento, Tappen, Valemount, Vavenby, Westwold, Pinantan Lake, Scotch Creek, Revelstoke, Sorrento, Clearwater, Sun Peaks",0.05,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.05,0.0,0.03,0.01,0.11,0.0,0.0
Vancouver,"Bella Coola, Hagensborg, Klemtu, Masset, Ocean Falls, Port Clements, Daajing Giids, Sandspit, Stewart, Tlell, Bella Bella, Haisla",0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
Vancouver,Bentall Centre,0.06,0.04,0.0,0.0,0.57,0.0,0.0,0.01,0.0,0.0,0.07,0.0,0.14,0.0,0.11
Vancouver,"Big Bend, Stride Avenue, Edmonds, Cariboo-Armstrong",0.0,0.03571428571428571,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.0,0.21428571428571427,0.0,0.07142857142857142
Vancouver,"Bridesville, Christina Lake, Grand Forks, Greenwood, Kaleden, Midway, Naramata, Okanagan Falls, Oliver, Osoyoos, Peachland, Rock Creek, Summerland, Westbridge, Osoyoos, Grand Forks",0.04,0.04,0.03,0.0,0.61,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.14,0.0,0.1
Vancouver,"Brisco, Edgewater, Field, Golden, Harrogate, Invermere, Parson, Radium Hot Springs, Spillimacheen, Panorama",0.027777777777777776,0.08333333333333333,0.027777777777777776,0.0,0.6388888888888888,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.19444444444444445,0.0,0.0
Vancouver,"Burns Lake, Cedarvale, Dome Creek, Dunster, Iskut, Endako, Fort Fraser, Fort St. James, Francois Lake, Fraser Lake, Germansen Landing, Granisle, Lax̱g̱altsʼap, Hazelton, Houston, Kitwanga, Longworth, Mackenzie, McBride, McLeod Lake, Manson Creek, New Hazelton, Penny, Smithers, Southbank, Summit Lake, Takla Landing, Telegraph Creek, Telkwa, Topley, Upper Fraser, Vanderhoof, Ware, Willow River, Crescent Spur, Bear Lake, Nass Camp, Sinclair Mills, Tsay Keh Dene, Meziadin Lake, Gitwinksihlkw, Smithers",0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222
Vancouver,"Burnside, Hillside-Quadra, North Park, West Oaklands, Rock Bay",0.04040404040404041,0.020202020202020204,0.0,0.0,0.7171717171717171,0.0,0.0,0.0,0.0707070707070707,0.0,0.020202020202020204,0.0,0.08080808080808081,0.0,0.050505050505050504
Vancouver,Campbell River Central,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25
Vancouver,"Canal Flats, Canyon, Crawford Bay, Creston, Elkford, Erickson, Fairmont Hot Springs, Fernie, Fort Steele, Grasmere, Gray Creek, Jaffray, Kingsgate, Kitchener, Kootenay Bay, Moyie, Riondel, Sirdar, Skookumchuck, Sparwood, Ta Ta Creek, Wardner, Wasa, Windermere, Wynndel, Yahk, Creston",0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
Vancouver,"Cascade-Schou, Douglas-Gilpin",0.05263157894736842,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.10526315789473684,0.0,0.15789473684210525
Vancouver,Castlegar,0.05,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.05,0.0,0.03,0.01,0.11,0.0,0.0
Vancouver,Cedar,0.06493506493506493,0.012987012987012988,0.012987012987012988,0.0,0.7012987012987013,0.0,0.0,0.0,0.03896103896103896,0.0,0.05194805194805195,0.0,0.05194805194805195,0.0,0.06493506493506493
Vancouver,Central Saanich,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111
Vancouver,Central and Southeast,0.028169014084507043,0.0,0.0,0.0,0.6901408450704225,0.0,0.0,0.0,0.028169014084507043,0.0,0.04225352112676056,0.0,0.08450704225352113,0.0,0.1267605633802817
Vancouver,Chilliwack Central,0.05,0.02,0.03,0.0,0.59,0.0,0.0,0.0,0.06,0.0,0.03,0.0,0.22,0.0,0.0
Vancouver,Chilliwack East,0.05,0.02,0.03,0.0,0.59,0.0,0.0,0.0,0.06,0.0,0.03,0.0,0.22,0.0,0.0
Vancouver,Chilliwack West,0.05,0.02,0.03,0.0,0.59,0.0,0.0,0.0,0.06,0.0,0.03,0.0,0.22,0.0,0.0
Vancouver,"Coalmont, Hedley, Hope, Keremeos, East Gate, Princeton, Rosedale, Tulameen, Princeton",0.05,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.05,0.0,0.03,0.01,0.11,0.0,0.0
Vancouver,"Colwood, Langford, Metchosin",0.04040404040404041,0.020202020202020204,0.0,0.0,0.7171717171717171,0.0,0.0,0.0,0.0707070707070707,0.0,0.020202020202020204,0.0,0.08080808080808081,0.0,0.050505050505050504
Vancouver,Comox,0.07,0.07,0.01,0.0,0.61,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.07,0.0,0.1
Vancouver,"Cook Street Village, Fairfield, Harris Green, Humboldt Valley, James Bay",0.04040404040404041,0.020202020202020204,0.0,0.0,0.7171717171717171,0.0,0.0,0.0,0.0707070707070707,0.0,0.020202020202020204,0.0,0.08080808080808081,0.0,0.050505050505050504
Vancouver,Coquitlam North South,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.16666666666666666
Vancouver,Coquitlam South,0.08823529411764706,0.0,0.0,0.0,0.38235294117647056,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.029411764705882353,0.4411764705882353,0.0,0.0
Vancouver,Courtenay Central,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.045454545454545456
Vancouver,Cranbrook,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0,0.14285714285714285,0.0,0.09523809523809523
Vancouver,Dawson Creek,0.03225806451612903,0.03225806451612903,0.0,0.0,0.5161290322580645,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.12903225806451613,0.0,0.16129032258064516
Vancouver,Delta East,0.05,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.05,0.0,0.03,0.01,0.11,0.0,0.0
Vancouver,Delta Northeast,0.05,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.05,0.0,0.03,0.01,0.11,0.0,0.0
Vancouver,Delta Northwest,0.0,0.08,0.0,0.0,0.56,0.0,0.0,0.0,0.12,0.0,0.04,0.0,0.16,0.0,0.04
Vancouver,Delta Southeast,0.05,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.05,0.0,0.03,0.01,0.11,0.0,0.0
Vancouver,Delta Southwest,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0
Vancouver,"Deroche, Dewdney, Harrison Hot Springs, Harrison Mills, Lake Errock",0.05,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.05,0.0,0.03,0.01,0.11,0.0,0.0
Vancouver,Downtown North,0.05,0.02,0.03,0.0,0.61,0.0,0.0,0.0,0.06,0.0,0.08,0.0,0.09,0.0,0.06
Vancouver,"Downtown, Chinatown",0.04040404040404041,0.020202020202020204,0.0,0.0,0.7171717171717171,0.0,0.0,0.0,0.0707070707070707,0.0,0.020202020202020204,0.0,0.08080808080808081,0.0,0.050505050505050504
Vancouver,"Downtown, Gastown, Harbour Centre, International Village, Victory Square, Yaletown",0.05,0.06,0.02,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.14,0.0,0.1
Vancouver,"Dunbar-Southlands, Chaldecutt, University Endowment Lands",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25
Vancouver,Duncan,0.05128205128205128,0.05128205128205128,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.07692307692307693,0.0,0.07692307692307693
Vancouver,East Central North,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Vancouver,East Central South,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
Vancouver,East Central West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Vancouver,"Fairview, Granville Island, Shaughnessy",0.024390243902439025,0.012195121951219513,0.036585365853658534,0.0,0.5121951219512195,0.0,0.0,0.0,0.06097560975609756,0.0,0.04878048780487805,0.012195121951219513,0.23170731707317074,0.0,0.06097560975609756
Vancouver,"Fairview, South Cambie",0.02,0.02,0.0,0.0,0.58,0.0,0.0,0.0,0.06,0.0,0.14,0.0,0.08,0.0,0.1
Vancouver,Fort St. John,0.0625,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0625
Vancouver,"Government Road, Lake City, SFU, Burnaby Mountain",0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.125,0.0,0.0
Vancouver,Grandview-Woodland,0.04,0.01,0.0,0.0,0.82,0.0,0.0,0.0,0.05,0.0,0.03,0.0,0.04,0.0,0.01
Vancouver,"Grandview-Woodland, Kensington-Cedar Cottage",0.038461538461538464,0.0,0.0,0.019230769230769232,0.6346153846153846,0.0,0.0,0.0,0.07692307692307693,0.0,0.057692307692307696,0.0,0.11538461538461539,0.019230769230769232,0.038461538461538464
Vancouver,Halfmoon Bay,0.0,0.09523809523809523,0.0,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.19047619047619047,0.0,0.19047619047619047
Vancouver,Hastings-Sunrise,0.5517241379310345,0.034482758620689655,0.034482758620689655,0.0,0.10344827586206896,0.0,0.0,0.0,0.034482758620689655,0.0,0.1724137931034483,0.0,0.034482758620689655,0.0,0.034482758620689655
Vancouver,"Hastings-Sunrise, Renfrew-Collingwood",0.0,0.0,0.0,0.0,0.4489795918367347,0.0,0.0,0.0,0.08163265306122448,0.0,0.061224489795918366,0.04081632653061224,0.20408163265306123,0.0,0.16326530612244897
Vancouver,"Heights, Willingdon Heights, West Central Valley",0.020833333333333332,0.020833333333333332,0.0,0.0,0.6875,0.0,0.0,0.0,0.08333333333333333,0.0,0.010416666666666666,0.010416666666666666,0.13541666666666666,0.0,0.03125
Vancouver,"Highlands, Langford, View Royal",0.04040404040404041,0.020202020202020204,0.0,0.0,0.7171717171717171,0.0,0.0,0.0,0.0707070707070707,0.0,0.020202020202020204,0.0,0.08080808080808081,0.0,0.050505050505050504
