City,Neighborhood,Arts and Entertainment,Bar,Business and Professional Services,Community and Government,Dining and Lunching,Education,Event,Financial Service,Food and Beverage Retail,Health and Medicine,Landmarks and Outdoors,Office,Retail,Sports and Recreation,Travel and Transportation
Vancouver,"Highlands, Saanich",0.04040404040404041,0.020202020202020204,0.0,0.0,0.7171717171717171,0.0,0.0,0.0,0.0707070707070707,0.0,0.020202020202020204,0.0,0.08080808080808081,0.0,0.050505050505050504
Vancouver,Inner Northwest,0.029411764705882353,0.0,0.0,0.014705882352941176,0.6764705882352942,0.0,0.0,0.0,0.058823529411764705,0.0,0.014705882352941176,0.014705882352941176,0.1323529411764706,0.0,0.058823529411764705
Vancouver,Kamloops North,0.028169014084507043,0.0,0.0,0.0,0.6901408450704225,0.0,0.0,0.0,0.028169014084507043,0.0,0.04225352112676056,0.0,0.08450704225352113,0.0,0.1267605633802817
Vancouver,Kamloops Northwest,0.028169014084507043,0.0,0.0,0.0,0.6901408450704225,0.0,0.0,0.0,0.028169014084507043,0.0,0.04225352112676056,0.0,0.08450704225352113,0.0,0.1267605633802817
Vancouver,Kamloops Southwest,0.028169014084507043,0.0,0.0,0.0,0.6901408450704225,0.0,0.0,0.0,0.028169014084507043,0.0,0.04225352112676056,0.0,0.08450704225352113,0.0,0.1267605633802817
Vancouver,Kelowna Central,0.2549019607843137,0.0,0.0196078431372549,0.0,0.49019607843137253,0.0,0.0,0.0,0.0392156862745098,0.0,0.0784313725490196,0.0,0.058823529411764705,0.0,0.058823529411764705
Vancouver,Kelowna East,0.2549019607843137,0.0,0.0196078431372549,0.0,0.49019607843137253,0.0,0.0,0.0,0.0392156862745098,0.0,0.0784313725490196,0.0,0.058823529411764705,0.0,0.058823529411764705
Vancouver,Kelowna North,0.2549019607843137,0.0,0.0196078431372549,0.0,0.49019607843137253,0.0,0.0,0.0,0.0392156862745098,0.0,0.0784313725490196,0.0,0.058823529411764705,0.0,0.058823529411764705
Vancouver,Kelowna Southwest,0.2549019607843137,0.0,0.0196078431372549,0.0,0.49019607843137253,0.0,0.0,0.0,0.0392156862745098,0.0,0.0784313725490196,0.0,0.058823529411764705,0.0,0.058823529411764705
Vancouver,"Kensington-Cedar Cottage, Riley Park",0.0,0.06,0.0,0.0,0.69,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.15,0.0,0.04
Vancouver,"Kensington-Cedar Cottage, Victoria-Fraserview",0.0,0.0,0.034482758620689655,0.0,0.41379310344827586,0.0,0.0,0.0,0.06896551724137931,0.0,0.06896551724137931,0.0,0.1724137931034483,0.0,0.2413793103448276
Vancouver,"Kerrisdale, Dunbar-Southlands, Musqueam",0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.08333333333333333,0.0,0.25
Vancouver,"Kerrisdale, Oakridge, Marpole",0.02,0.02,0.01,0.0,0.38,0.0,0.0,0.0,0.05,0.0,0.04,0.0,0.4,0.0,0.08
Vancouver,Killarney,0.0,0.045454545454545456,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.13636363636363635,0.0,0.09090909090909091,0.0,0.13636363636363635,0.0,0.22727272727272727
Vancouver,Kimberley,0.0,0.058823529411764705,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.11764705882352941,0.0,0.058823529411764705,0.0,0.23529411764705882,0.0,0.058823529411764705
Vancouver,"Kincolith, Kitkatla, Oona River, Port Edward, Lax Kw'alaams",0.0,0.07692307692307693,0.07692307692307693,0.0,0.3076923076923077,0.0,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.15384615384615385
Vancouver,Kitimat,0.05,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.05,0.0,0.03,0.01,0.11,0.0,0.0
Vancouver,"Kitsilano, Greektown",0.0,0.04,0.02,0.0,0.73,0.0,0.0,0.0,0.09,0.0,0.03,0.0,0.08,0.01,0.0
Vancouver,"Kitsilano, West Point Grey, Jericho",0.017543859649122806,0.03508771929824561,0.03508771929824561,0.0,0.631578947368421,0.0,0.0,0.0,0.017543859649122806,0.0,0.07017543859649122,0.0,0.14035087719298245,0.0,0.05263157894736842
Vancouver,Ladysmith,0.05,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.05,0.0,0.03,0.01,0.11,0.0,0.0
Vancouver,"Lakeview-Mayfield, Richmond Park, Kingsway-Beresford",0.07,0.05,0.01,0.0,0.62,0.0,0.0,0.0,0.03,0.0,0.06,0.0,0.08,0.0,0.08
Vancouver,Langley City,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
Vancouver,Langley Township East,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.08333333333333333,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333
Vancouver,Langley Township North,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.08333333333333333,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333
Vancouver,Langley Township Northwest,0.05555555555555555,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,0.2222222222222222,0.0,0.1111111111111111
Vancouver,Langley Township Southwest,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.08333333333333333,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333
Vancouver,Lower East,0.0,0.03488372093023256,0.011627906976744186,0.0,0.5697674418604651,0.0,0.0,0.0,0.03488372093023256,0.0,0.011627906976744186,0.0,0.313953488372093,0.0,0.023255813953488372
Vancouver,Lower West,0.0,0.03488372093023256,0.011627906976744186,0.0,0.5697674418604651,0.0,0.0,0.0,0.03488372093023256,0.0,0.011627906976744186,0.0,0.313953488372093,0.0,0.023255813953488372
Vancouver,Maple Ridge East,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0625,0.0,0.08333333333333333,0.0,0.10416666666666667
Vancouver,Maple Ridge Northwest,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0625,0.0,0.08333333333333333,0.0,0.10416666666666667
Vancouver,Maple Ridge West,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0625,0.0,0.08333333333333333,0.0,0.10416666666666667
Vancouver,"Maywood, Marlborough, Oakalla, Windsor",0.01,0.01,0.01,0.0,0.6,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.31,0.0,0.03
Vancouver,Merritt,0.023255813953488372,0.046511627906976744,0.0,0.0,0.7906976744186046,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.11627906976744186,0.0,0.0
Vancouver,"Mill Bay, Shawnigan Lake",0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25
Vancouver,Mission East,0.02247191011235955,0.033707865168539325,0.011235955056179775,0.0,0.5955056179775281,0.0,0.0,0.0,0.06741573033707865,0.011235955056179775,0.06741573033707865,0.0,0.12359550561797752,0.0,0.06741573033707865
Vancouver,Mission West,0.02247191011235955,0.033707865168539325,0.011235955056179775,0.0,0.5955056179775281,0.0,0.0,0.0,0.06741573033707865,0.011235955056179775,0.06741573033707865,0.0,0.12359550561797752,0.0,0.06741573033707865
Vancouver,Mount Pleasant,0.03,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.11,0.01,0.0
Vancouver,"Mount Pleasant, Riley Park",0.03,0.05,0.0,0.0,0.61,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.17,0.0,0.0
Vancouver,Nanaimo Central,0.04,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.08,0.0,0.24,0.0,0.12,0.0,0.24
Vancouver,Nanaimo Northwest,0.06493506493506493,0.012987012987012988,0.012987012987012988,0.0,0.7012987012987013,0.0,0.0,0.0,0.03896103896103896,0.0,0.05194805194805195,0.0,0.05194805194805195,0.0,0.06493506493506493
Vancouver,Nanaimo South,0.06493506493506493,0.012987012987012988,0.012987012987012988,0.0,0.7012987012987013,0.0,0.0,0.0,0.03896103896103896,0.0,0.05194805194805195,0.0,0.05194805194805195,0.0,0.06493506493506493
Vancouver,Nelson,0.1,0.03,0.03,0.0,0.56,0.0,0.0,0.0,0.02,0.0,0.07,0.0,0.09,0.0,0.1
Vancouver,New Westminster Northeast,0.04918032786885246,0.04918032786885246,0.0,0.01639344262295082,0.5573770491803278,0.0,0.0,0.0,0.03278688524590164,0.0,0.03278688524590164,0.0,0.21311475409836064,0.0,0.04918032786885246
Vancouver,"North Saanich, YYJ",0.021739130434782608,0.0,0.021739130434782608,0.043478260869565216,0.5217391304347826,0.0,0.0,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.10869565217391304,0.0,0.15217391304347827
Vancouver,North Vancouver  city South Central,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.1,0.0,0.05
Vancouver,North Vancouver  city Southwest,0.0,0.02564102564102564,0.0,0.0,0.6410256410256411,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385
Vancouver,North Vancouver  city Southwest Central,0.014705882352941176,0.04411764705882353,0.0,0.0,0.6764705882352942,0.0,0.0,0.0,0.07352941176470588,0.0,0.029411764705882353,0.0,0.11764705882352941,0.0,0.04411764705882353
Vancouver,North Vancouver  district municipality East Central,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.42857142857142855
Vancouver,North Vancouver  district municipality Inner East,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
Vancouver,North Vancouver  district municipality North Central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
Vancouver,North Vancouver  district municipality Northwest,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0
Vancouver,North Vancouver  district municipality Northwest Central,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
Vancouver,North Vancouver  district municipality Outer East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0
Vancouver,Northern Outskirts,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.045454545454545456
Vancouver,"Oak Bay, Fairfield, Gonzales, Fernwood, Rockland",0.04040404040404041,0.020202020202020204,0.0,0.0,0.7171717171717171,0.0,0.0,0.0,0.0707070707070707,0.0,0.020202020202020204,0.0,0.08080808080808081,0.0,0.050505050505050504
Vancouver,"Oak Bay, Fernwood, Jubilee, Jubilee, Oaklands",0.04040404040404041,0.020202020202020204,0.0,0.0,0.7171717171717171,0.0,0.0,0.0,0.0707070707070707,0.0,0.020202020202020204,0.0,0.08080808080808081,0.0,0.050505050505050504
Vancouver,"Oakridge, Marpole, Sunset",0.0,0.03571428571428571,0.0,0.0,0.4642857142857143,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.17857142857142858,0.0,0.2857142857142857
Vancouver,Outer Northwest,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
Vancouver,Outskirts North,0.015625,0.046875,0.015625,0.0,0.625,0.0,0.0,0.0,0.109375,0.0,0.046875,0.0,0.0625,0.0,0.078125
Vancouver,Pacific Centre,0.1,0.05,0.01,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.13,0.0,0.11
Vancouver,"Parkcrest-Aubrey, Ardingley-Sprott",0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.21428571428571427
Vancouver,Parksville,0.0,0.09523809523809523,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.23809523809523808
Vancouver,Penticton,0.05555555555555555,0.0,0.013888888888888888,0.0,0.6666666666666666,0.0,0.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.0,0.09722222222222222,0.0,0.08333333333333333
Vancouver,Pitt Meadows,0.041666666666666664,0.041666666666666664,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.08333333333333333
Vancouver,Port Alberni,0.07,0.05,0.0,0.0,0.54,0.0,0.0,0.01,0.04,0.0,0.04,0.0,0.14,0.0,0.11
Vancouver,Port Coquitlam Central,0.0625,0.0625,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.0625,0.0,0.1875,0.0,0.25
Vancouver,Port Coquitlam South,0.0,0.06666666666666667,0.0,0.0,0.6,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.26666666666666666,0.0,0.03333333333333333
Vancouver,Port Moody,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Vancouver,Port Renfrew,0.0,0.0,0.020833333333333332,0.0,0.4375,0.0,0.0,0.0,0.0625,0.0,0.041666666666666664,0.020833333333333332,0.22916666666666666,0.0,0.1875
Vancouver,Powell River,0.0547945205479452,0.0136986301369863,0.0,0.0,0.726027397260274,0.0,0.0,0.0,0.0684931506849315,0.0,0.0273972602739726,0.0,0.0547945205479452,0.0,0.0547945205479452
Vancouver,Prince George North,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
Vancouver,Prince George South,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
Vancouver,Prince Rupert,0.13636363636363635,0.045454545454545456,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.22727272727272727,0.0,0.18181818181818182
Vancouver,Qualicum Beach,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.35294117647058826,0.0,0.23529411764705882
Vancouver,Quesnel,0.017241379310344827,0.08620689655172414,0.034482758620689655,0.0,0.6896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15517241379310345,0.017241379310344827,0.0
Vancouver,Renfrew-Collingwood,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.0,0.11666666666666667,0.0,0.08333333333333333
Vancouver,Richmond Central,0.03,0.01,0.0,0.0,0.68,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.18,0.0,0.04
Vancouver,Richmond North,0.02127659574468085,0.0425531914893617,0.0,0.0,0.6808510638297872,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.1276595744680851,0.0,0.0851063829787234
Vancouver,Richmond Northeast,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
Vancouver,Richmond Northwest,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.36363636363636365,0.0,0.09090909090909091,0.0,0.18181818181818182
Vancouver,Richmond South,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0
Vancouver,Richmond Southeast,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0
Vancouver,Richmond Southwest,0.0,0.06666666666666667,0.0,0.0,0.5,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.0,0.23333333333333334,0.0,0.06666666666666667
Vancouver,"Riley Park, Kensington-Cedar Cottage, Oakridge, Sunset",0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.023809523809523808,0.0,0.047619047619047616,0.023809523809523808,0.11904761904761904,0.0,0.11904761904761904
Vancouver,Saanich North,0.04040404040404041,0.020202020202020204,0.0,0.0,0.7171717171717171,0.0,0.0,0.0,0.0707070707070707,0.0,0.020202020202020204,0.0,0.08080808080808081,0.0,0.050505050505050504
Vancouver,"Saanich, UVic",0.04040404040404041,0.020202020202020204,0.0,0.0,0.7171717171717171,0.0,0.0,0.0,0.0707070707070707,0.0,0.020202020202020204,0.0,0.08080808080808081,0.0,0.050505050505050504
Vancouver,Salmon Arm,0.0,0.02127659574468085,0.0,0.0,0.6808510638297872,0.0,0.0,0.0,0.0851063829787234,0.0,0.02127659574468085,0.02127659574468085,0.1276595744680851,0.0,0.0425531914893617
Vancouver,Salt Spring Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Vancouver,"Sea Island, YVR",0.013333333333333334,0.06666666666666667,0.013333333333333334,0.0,0.38666666666666666,0.0,0.0,0.0,0.013333333333333334,0.0,0.013333333333333334,0.0,0.14666666666666667,0.0,0.3466666666666667
Vancouver,"Shaughnessy, Kitsilano, Quilchena",0.02,0.03,0.01,0.0,0.63,0.0,0.0,0.0,0.07,0.0,0.02,0.0,0.22,0.0,0.0
Vancouver,"Shaughnessy, Oakridge, Kerrisdale, Arbutus Ridge",0.0,0.0,0.0,0.0,0.6808510638297872,0.0,0.0,0.0,0.06382978723404255,0.0,0.02127659574468085,0.0,0.0851063829787234,0.0,0.14893617021276595
Vancouver,Sooke,0.05,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.05,0.0,0.03,0.01,0.11,0.0,0.0
Vancouver,South and West,0.028169014084507043,0.0,0.0,0.0,0.6901408450704225,0.0,0.0,0.0,0.028169014084507043,0.0,0.04225352112676056,0.0,0.08450704225352113,0.0,0.1267605633802817
Vancouver,Squamish,0.0,0.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.0,0.13043478260869565,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.08695652173913043
Vancouver,"Strathcona, Chinatown, Downtown Eastside",0.07,0.11,0.0,0.0,0.65,0.0,0.0,0.0,0.05,0.0,0.06,0.0,0.06,0.0,0.0
Vancouver,"Suncrest, Sussex-Nelson, Clinton-Glenwood, Big Bend",0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.38461538461538464,0.07692307692307693,0.0
Vancouver,Surrey North,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25
Vancouver,Surrey Northeast,0.0,0.03488372093023256,0.011627906976744186,0.0,0.5697674418604651,0.0,0.0,0.0,0.03488372093023256,0.0,0.011627906976744186,0.0,0.313953488372093,0.0,0.023255813953488372
Vancouver,Surrey South,0.0,0.03488372093023256,0.011627906976744186,0.0,0.5697674418604651,0.0,0.0,0.0,0.03488372093023256,0.0,0.011627906976744186,0.0,0.313953488372093,0.0,0.023255813953488372
Vancouver,Surrey Southwest,0.0,0.03488372093023256,0.011627906976744186,0.0,0.5697674418604651,0.0,0.0,0.0,0.03488372093023256,0.0,0.011627906976744186,0.0,0.313953488372093,0.0,0.023255813953488372
Vancouver,Terrace,0.01,0.05,0.02,0.0,0.74,0.0,0.0,0.0,0.08,0.0,0.02,0.0,0.07,0.0,0.01
Vancouver,Trail,0.05,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.05,0.0,0.03,0.01,0.11,0.0,0.0
Vancouver,UBC,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285
Vancouver,Upper East,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0
Vancouver,Upper West,0.0,0.05555555555555555,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.16666666666666666,0.0,0.0
Vancouver,Vernon Central,0.04,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.07,0.0,0.03,0.0,0.1,0.0,0.01
Vancouver,Vernon East,0.04,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.07,0.0,0.03,0.0,0.1,0.0,0.01
Vancouver,Vernon West,0.04,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.07,0.0,0.03,0.0,0.1,0.0,0.01
Vancouver,"Vic West, Esquimalt, Canadian Forces, MARPAC",0.04040404040404041,0.020202020202020204,0.0,0.0,0.7171717171717171,0.0,0.0,0.0,0.0707070707070707,0.0,0.020202020202020204,0.0,0.08080808080808081,0.0,0.050505050505050504
Vancouver,"Waterfront, Coal Harbour, Canada Place",0.08,0.06,0.0,0.0,0.51,0.0,0.0,0.01,0.0,0.0,0.07,0.0,0.17,0.0,0.1
Vancouver,Wellington,0.06493506493506493,0.012987012987012988,0.012987012987012988,0.0,0.7012987012987013,0.0,0.0,0.0,0.03896103896103896,0.0,0.05194805194805195,0.0,0.05194805194805195,0.0,0.06493506493506493
Vancouver,West Central,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
Vancouver,"West End, Davie Village",0.1,0.04,0.01,0.0,0.55,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.1,0.0,0.12
Vancouver,"West End, Stanley Park",0.14634146341463414,0.012195121951219513,0.012195121951219513,0.0,0.524390243902439,0.0,0.0,0.0,0.036585365853658534,0.0,0.1951219512195122,0.0,0.024390243902439025,0.0,0.04878048780487805
Vancouver,West Kelowna East,0.2549019607843137,0.0,0.0196078431372549,0.0,0.49019607843137253,0.0,0.0,0.0,0.0392156862745098,0.0,0.0784313725490196,0.0,0.058823529411764705,0.0,0.058823529411764705
Vancouver,West Vancouver North,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
Vancouver,West Vancouver South,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0
Vancouver,West Vancouver Southeast,0.0136986301369863,0.0273972602739726,0.0,0.0,0.4383561643835616,0.0,0.0,0.0,0.0684931506849315,0.0,0.0410958904109589,0.0136986301369863,0.3835616438356164,0.0,0.0136986301369863
Vancouver,West Vancouver West,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
Vancouver,Westbank,0.2549019607843137,0.0,0.0196078431372549,0.0,0.49019607843137253,0.0,0.0,0.0,0.0392156862745098,0.0,0.0784313725490196,0.0,0.058823529411764705,0.0,0.058823529411764705
Vancouver,Whistler,0.06,0.01,0.0,0.0,0.68,0.0,0.0,0.0,0.07,0.0,0.03,0.01,0.14,0.0,0.0
Vancouver,"Whistler, Blubber Bay, Bowen Island, Brackendale, Britannia Beach, Coal Harbour, D'Arcy, Dawsons Landing, Egmont, Galiano Island, Garden Bay, Garibaldi Highlands, Gibsons, Gillies Bay, Holberg, Kingcome Inlet, Lions Bay, Lund, Madeira Park, Pender Harbour, Mayne Island, Mount Currie, Pemberton, Pender Island, Port Alice, Port Hardy, Port McNeill, Port Mellon, Quatsino, Roberts Creek, Saturna, Sechelt, Seton Portage, Shalalth, Sointula, Telegraph Cove, Van Anda, Winter Harbour, Woss, Gibsons, Furry Creek",0.05,0.03,0.0,0.0,0.72,0.0,0.0,0.0,0.05,0.0,0.03,0.01,0.11,0.0,0.0
Vancouver,White Rock,0.025,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.025,0.0,0.15,0.0,0.0,0.0,0.0
Vancouver,Williams Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Vancouver,Winfield,0.06,0.04,0.03,0.0,0.57,0.0,0.0,0.0,0.02,0.0,0.08,0.0,0.11,0.0,0.09
Vancouver,"[3], Spallumcheen, Enderby",0.04477611940298507,0.04477611940298507,0.0,0.0,0.6268656716417911,0.0,0.0,0.0,0.08955223880597014,0.0,0.08955223880597014,0.0,0.08955223880597014,0.0,0.014925373134328358
